Unnamed: 0,review_id,user_id,time,rating,text,pics_collapsed,resp_collapsed,name,description,category,url,image,is_image_ad,is_image_irrelevant,is_text_ad,is_text_irrelevant,is_text_rant,is_review_ad,is_review_irrelevant,helpfulness,sensibility
111516,111516,112347815392706179852,1523490000000.0,3,"It's pretty cheap, has a huge pool and hot tub, friendly staff (for the most part) offer coffee and donuts in the morning. Has a washer and dryer area, Ice machine's and Wi-Fi (for a extra cost) Most of the rooms could use some remodeling. There a lot of talk about b some of the customers there are known for having illegal activities. But if your looking for a quick stay at a affordable rate then this is your place.",[],,"Motel 6 Colchester, VT - Burlington","Straightforward budget property with modern rooms, plus an outdoor pool & free morning coffee.","['Motel', 'Hotel']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca709cdaa4233f:0x42b807b79b3edd1?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipMI0J9rgQfrbZeG9Absu2SehESSPZ1EdjMcrHdO=w408-h272-k-no,False,False,False,True,True,False,False,helpful,True
46670,46670,113657344373210724115,1583620000000.0,5,Totally awesome.,[],,Wings Over Burlington,No-frills fast-food chain preparing a variety of chicken wings & sides for takeout & delivery.,[],https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7a321544e5fd:0xcd4862475e9195e0?authuser=-1&hl=en&gl=us,,False,False,False,False,False,False,False,not_helpful,True
111966,111966,115485276823533134519,1539520000000.0,1,Brought car there for repairs to front end. Stripped the chrome of the wheels. Would not admit fault not pay for the damage,[],"Hi Randy, As we discussed when you picked up the car, your wheels were peeling chrome from age when you dropped off your car. You agreed with this. I had suggested that you review the photo's from the Insurance appraiser and if the wheels were damaged here we would take care of it. That was the last we heard from you. The Insurance Company called us and said they looked at the photo's and denied any assistance because it was old damage. Let me know if we can help you with this.",Direct Auto Body,,['Auto body shop'],https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7c0ac3999cd7:0x5614d549b5e0ea19?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipORLOpV5CMELcBX6uFE3wpdPcVIv27esRFabI3s=w408-h306-k-no,False,False,False,False,True,False,False,not_helpful,True
73879,73879,112519577440881630573,1473820000000.0,5,This is a great place to kayak!,[],,Colchester Point Fishing Access Area,,[],https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca6fa123e59321:0x908daf4d2435c2e4?authuser=-1&hl=en&gl=us,,False,False,False,False,False,False,False,not_helpful,True
165959,165959,115135516318555040662,1575690000000.0,4,"Fun games, great drinks!",[],,The Archives,"Mellow hangout offering craft brews, cocktails, wine & an arcade of vintage pinball & video games.","['Bar', 'Cocktail bar', 'Video arcade']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7af79763b8f9:0x8fd7107224c1f4c5?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipOvuezSD5sjgzuJHqifdgUj0O5hjVXgbYV48-6X=w408-h271-k-no,False,False,False,False,False,False,False,helpful,True
130113,130113,109296279414730196070,1552690000000.0,5,"Always love Hoagie's great pizza, great beer, great service. Wonderful family atmosphere during the day, also a great local hangout on the weekends.",[],,Hoagie's Pizza & Pasta Morrisville,,"['Pizza restaurant', 'Italian restaurant', 'Takeout Restaurant']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cb5eab83a9beda3:0xef6c1c7e3b44f1dc?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrpp5l28QAyWjg0bHstYGxVCqM9R3l5bxcpso4Oee9_7uXHvvrJfLFr2QEqAL-8P-wmhshClTAWIPgrwsXQk-DJ7XDBG1BxBhtnDdrIc0WWR9ETNaPMRv9fG74fvEdpiKdkdAEQ=w408-h544-k-no,False,False,False,False,False,False,False,helpful,True
85689,85689,109948090727040342860,1558290000000.0,5,"Year after year, it never lets me down.",[],,Groton State Forest,"Extensive, protected nature preserve, home to 7 state parks, a nature center & several lakes.","['State park', 'Tourist attraction']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cb45459f3e47ce1:0x29c58b2872f1611c?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npb5-31g5u1XDo4UGOIo7534dVwEB1SiDlFC5djMtoPv3bm-zii1_u7ecF1vF8J1SaJnvMMpyPPSu953xesyUYDUW6yj122AlB_NXYZx8X1c0nvjK2mcYWD3aI0jIMKxRRTOZWp=w408-h272-k-no,False,False,False,True,False,False,False,not_helpful,True
238734,238734,113036360898451559666,1564540000000.0,3,A good brewery to drink and eat.,[],,Stone Corral Brewery,A family owned artisanal micro brewery with pub food and live music.,"['Brewpub', 'Brewery', 'Mobile caterer', 'Restaurant']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cb57809614c5599:0x19c506bff2741185?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipNcot4999etxOkS-_nhP4n7P3XdNNzgokpR10OJ=w408-h272-k-no,False,False,False,False,False,False,False,not_helpful,True
127414,127414,106553958373483933976,1546810000000.0,1,"Good service, not so keen with the food.",[],Sorry to see that you did not enjoy your food. We work hard to give the freshest yummiest food we can but sometimes we miss the mark.,La Casa Loco Bar & Grill,,['Mexican restaurant'],https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ac05830d189:0xabe51eeb83a507ae?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noTslwSbTSFn9965HyQPQnG0LQ5dVlAcJeTzCo3FGSJUi2vK2TLwCJM4dffhbkra24KuBR4AYHjzOljCS-bHrcr9eQo30_5RzwrC38PKeuwyP4Fjw2jNM0pD0uvRHe56s8jSu5r=w426-h240-k-no,False,False,False,False,True,False,False,helpful,True
171745,171745,117483764901634829235,1619210000000.0,1,Most things are out of stock for months.,[],,Walmart,,"['Department store', 'Clothing store', 'Craft store', 'Electronics store', 'Furniture store', 'Grocery store', 'Hardware store', 'Home goods store', 'Sporting goods store', 'Toy store']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca78e3051ecd03:0xa44274356a80da1a?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipO75f5mCwlZVha-4uMKsnNhEBHmTEIX8jmUV1Ma=w426-h240-k-no,False,False,False,True,True,False,False,not_helpful,True
227447,227447,114623623588967424708,1564490000000.0,5,This place always has what I need,[],,Waterbury Square,,['Business center'],https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cb59f16da5a6ac3:0xed29dccea332cbba?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrcyC5V0h0CS1to_mn9EPz-It3B78vGIrMfjvPOnzYPQPsn3FzEK2n86C95aSIdXscFaSlk3kB19JLB-e4RB2aWODN6hyY2j4va4W1wOb4u0O36jdLUtPurtgeyCHc85JLTHJuzEg=w408-h306-k-no,False,False,False,False,False,False,False,not_helpful,True
216895,216895,101057950973618608248,1554060000000.0,5,A fascinating Vermont craft chocolate shop offering some of the world's best freshly made small batch chocolate delights and choicest coffee/tea options in an elegant unpretentious relaxed atmosphere. Yum!,[],,NU Chocolat,,"['Chocolate shop', 'Chocolate artisan', 'Chocolate factory', 'Dessert shop', 'Food producer', 'Gift shop']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7b5d4835932b:0x4c13688eb7bba57d?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrZ5G5YHlB1VkQm2LpB8sIhtFGylj2C3rDvnAV2vxx9tqVnRbS5ECu9XEiDQbzLIHXCQW7c27gy95RnBBUcR1NX8IRGFnzFsCbT3JC6IE8vtgX6OzSTb5WAiVaZICkel2jth9PT=w408-h541-k-no,False,False,False,False,False,False,False,helpful,True
37544,37544,104021462522669115441,1532650000000.0,3,Nah.,[],,The Wooden Nickel,,['Restaurant'],https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1af335ac04cb:0x2f50b8b08a728641?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npzZZOFoxO2-HdzVbijaYCbouwspqGjyJRzTyOe9fSKidfhxZWJqbYgCFintLWm-0iZLX_xDQFIaVVMNpdi8XlonMC_Z-oDIZK1aweaLbk205B7IAm5cC6WytMuFLHAdFaRgNhl=w408-h306-k-no,False,False,False,True,True,False,False,not_helpful,True
210046,210046,108152984524283868228,1567190000000.0,5,"A staple of Vermont. Great food, friendly staff, and good prices. Everyone should try their delicious food.",[],,Al's French Frys,"Roadside joint doling out fast food such as burgers, fries & shakes since the 1940s.","['Hamburger restaurant', 'Fast food restaurant', 'Restaurant']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca79aa2a37fbdd:0xf7c9f871711c1f33?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nprdkK1XaJU8k_4sIFSY8QyPRDI3yZusOPAdQYN9Vh0HckTvbwGRwj4oLiVncoN6Vh4YdxvkzABYfl--NNdkZQXVfWsvrgSvLi8Iu0yjrj-sWzGs1-iyPU_MxHMx_Xr1Jqu6Z_d=w408-h306-k-no,False,False,False,False,False,False,False,helpful,True
259862,259862,104958552644574971523,1578510000000.0,5,"So good. very nice people too. The volcano shrimp is my go to, but it's all awesome.",[],,Thai House Restaurant,"Informal sit-down option serving green curry, drunken noodles & other Southeast Asian fare.",['Thai restaurant'],https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1af330bbfb79:0xe10beae2c30161cf?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npQ-zaKM-S7n8mBSihjfONy0j4nGj5rOXKxvydFkZxINT5T7kKw-MTIcJWJkiaLAdLVP1XzoIcJuBT8F4mNtOO9aq94V1DI_VtWrdFJZYlEpZVJZp4apOTfmFRdAGrJtRPZlfDU=w408-h307-k-no,False,False,False,False,False,False,False,helpful,True
157527,157527,107832652295242641884,1522500000000.0,5,love that I can get Montreal bagels in Burlington. The other baked goods are yummy as well.,[],,Myer's Bagel Bakery,Classic & specialty bagels are cooked in a wood-fired oven at this veteran eatery with early hours.,"['Restaurant', 'Bagel shop']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7aff9ab6e943:0xe6fd271a257b745e?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npxDpiMHqKEziREIK-BdPziiiWg62ZwXCWtQrNX0TNF_XV38KNn-nV4QNsEuErmLPKxC2FJCGQbUR3EG2vwoTGdyCllfxcijSFgfQ-txLE3k04p_APilO_rVyboNNTciObp7q8X=w426-h240-k-no,False,False,False,False,False,False,False,helpful,True
145865,145865,111484027072574062107,1535730000000.0,4,Great fish n chips!,[],,"Elliot Street Fish, Chips & More",,['Fish & chips restaurant'],https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e11a4e55073c9d:0x617472cdbd567c63?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noNPoneRHevQP-TYCEQylmZkDM5bQ3pkuvaBGXe4Ie_8vh9_JtE9Nk_fSiDUyh_xJnrEAgzFPrTicXke6MItFv8vdgMFtS-ydxeTyhdzx22uNw3hfdJnrfeC_IJDuqRIhNuIAjg=w408-h544-k-no,False,False,False,False,False,False,False,not_helpful,True
68951,68951,101303646267273043826,1534950000000.0,2,Always over priced for games,[],,GameStop,"Chain retailer offering new & used video games, plus consoles, controllers & related gear.","['Video game store', 'Collectibles store', 'Computer accessories store', 'Electronics store', 'Game store', 'Trading card store']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca78f0aa1ba499:0xe4cbeb4bce31b4e9?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrc7_4XZ_JfsbXkpQE9xSzn_ezZh7Nm54lvAYCHHVtTS4tIe84dpIm2bXYv2J1niFWy3MVGavGBcOKzOXEQNvzdBcmx5YRxrT9gD3-akXKQ5sssfyL7Q82Pb0MHXLs69Uzxi7KQjQ=w408-h862-k-no,False,False,False,False,True,False,False,not_helpful,True
226953,226953,105142041828942710677,1526080000000.0,5,Root beer Floats,[],,A&W,"Fast-food outlet serving up namesake root beer & floats, plus burgers, chicken & fries.","['Fast food restaurant', 'American restaurant', 'Dessert restaurant', 'Hamburger restaurant', 'Restaurant']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cb543336a5d96eb:0xa56458e3b044c068?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noqTNKpzkqeJ-2iDBCjAktn5VttyPmJsL0MWE69RBpHBuut8hQSM0HFkcaFwKGsDZjN8QOQFiD_iX4hRs-c_CITAFoLQ1QRDxGjuALde-h5rrbeub3bJJ7UIrKJZ1cgAssPyEfliJaXCc5n=w408-h292-k-no,False,False,False,False,True,False,False,helpful,True
281768,281768,113838238166119463526,1543430000000.0,5,Great food and customer service,[],,Denny's,"Casual diner chain dishing up classic American comfort fare, including all-day breakfast favorites.","['Restaurant', 'American restaurant', 'Breakfast restaurant', 'Diner']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e024c0394fcd55:0x964e17a8902c08b7?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrB0g7sUXWm-OqsRIH5DDgF6B255gU60i3PRbCnWMXQ1Ldp6FYWs_oHLxG8fPppWuq5oXgSzQjQsdZ4RBajs5iFaIlUoyYCfqSuIrpRnhgexu6Q81haHniHz05y4ZoOoEgb-nkSlg=w408-h544-k-no,False,False,False,False,False,False,False,helpful,True
179021,179021,109446244029529318650,1516660000000.0,4,First time here and I love it perfect,[],,Spare Time Colchester,,"['Bowling alley', 'American restaurant', 'Amusement center', 'Bar & grill', 'Escape room center', 'Laser tag center', 'Pizza restaurant', 'Restaurant', 'Video arcade']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca709af099d1a7:0x27c460c11183e35?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipMSvDZh-X2T1s5RFnb6nAiR3jeFJca0BiuitibY=w408-h306-k-no,False,False,False,False,False,False,False,not_helpful,True
