url,image,category
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ae051f66ee3:0x246657c639a23d95?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipPHhxUNvWSPMYV__ldERZn2Fs19OEcn5I8XPj-l=w426-h240-k-no,['Car dealer']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ae05736197d:0x4fa0a28e697efbac?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipM9vwdbk68xQ0WX-LSAx8TkfCQ57ICTpn11iYyd=w408-h408-k-no,"['Glass & mirror shop', 'Auto glass shop', 'Shower door shop', 'Window installation service']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ae0cbeb75d9:0x3983240bf2f23bb8?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipOsD0u_EU2k3PEaFsTm5teVrMSfGfqde2EV5Vaq=w408-h306-k-no,['Swimming pool contractor']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ae0dd429ba1:0xdb4db61813f4ef15?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npDKqQe6wLA8oZvay8d_Y2Hv1Q_WAZm_5xlpYaDTWPnDX3OC4NK3DntDNyub7wNhlgRWNOYPVFLGdZLSwTC-OU-V6rsrH3THoMC6xIa1pFlFyZIbOj_d7Lo7hYIBr0fYK3BJiZYdg=w426-h240-k-no,"['Pizza delivery', 'Chicken wings restaurant', 'Pizza restaurant', 'Pizza takeaway']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ae0dd429ba1:0xdb4db61813f4ef15?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npDKqQe6wLA8oZvay8d_Y2Hv1Q_WAZm_5xlpYaDTWPnDX3OC4NK3DntDNyub7wNhlgRWNOYPVFLGdZLSwTC-OU-V6rsrH3THoMC6xIa1pFlFyZIbOj_d7Lo7hYIBr0fYK3BJiZYdg=w426-h240-k-no,"['Pizza delivery', 'Chicken wings restaurant', 'Pizza restaurant', 'Pizza Takeout']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ae0e4c0f167:0x789e42850941640f?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipNTDeNa-tGf6twWHGZyx3sunxm7TNGUOvU4enin=w426-h240-k-no,['Glass repair service']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ae0ea93c5d7:0x1895c9df16e5980b?authuser=-1&hl=en&gl=us,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Yvg62i3LXPdyo2D1L3lCvg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.07873&pitch=0&thumbfov=100,"['Auto repair shop', 'Gas station']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ae0edee8efb:0x584479b969b8a617?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipMipR__h5-gxq27wFM2PJlFDQwYvtvECtJ_GrjE=w426-h240-k-no,"['Gas station', 'Convenience store', 'Restaurant']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ae0f005498d:0xb2e9ba66650aaf64?authuser=-1&hl=en&gl=us,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e6s2oieywHQrWWqmp7xDpg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=149.07469&pitch=0&thumbfov=100,['Car wash']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ae0f1bfc35f:0x25c142d927cacf1e?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noX4WOwVqlj6njxDscxZfqbpvMHt8q7U4fS8Osp223Rl8MWAI7EEW36OkRxrKZ7fgMbujLI2PtUfWqjxIILJWQA8c-CqimxgfeZcXgvlf0R-mMmAw2AXIzspeJzn-dsl2WK5phH0w=w408-h544-k-no,"['Convenience store', 'ATM', 'Gas station']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ae1b5af3c47:0x375e10b62cb65b47?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noZDyHF23KGmLSyRjXTNp-126Lrf4lRZ92l5gY6_372Y1zL8Hi1E3N-cXqoiUrzJl21CPe7ahKeYL0RcGwaHrzQvrNSWdh_sAWwB2p3PGOtgRDjdQg8YZcAGmGdFYQFn2XO2tzOmw=w408-h272-k-no,['Diner']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ae1b5af3c47:0x375e10b62cb65b47?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no8TzhgH8-tQlPA4HVIndOqQvyq4ZEcRz82iDuGx8LcZPzIq6zrwsJCdBgk9vcFLQImKyDaOQfDyLsoV03fTxBWeqiSR8a-u7TT88ybtOVr1t_WrlBOxMxae2URNT5Fm-7gTBi1Mg=w408-h272-k-no,['Diner']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ae1cbdff083:0x145f67b5fee7ed99?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipMBhsnaHT61cc5EfC83SusyUh0CO1cvjGhyG-Zy=w426-h240-k-no,"['Gym', 'Fitness center', 'Personal trainer']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ae1cde3a1b9:0xbde469d6567d8e9d?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrFa-IbF5rzY9FTZJjKHLPziVoZ8MZrW7AOX9tUfXW35tMdZ7aioguwuM4fp9utvAZ-0-Aa1_KTPmvTozWrc1Mz9ptRLbIOKH-to88NLkOS6iOkjmGOAtrTn46stIuDL_NYc8IXWw=w408-h725-k-no,"['Auto parts store', 'Auto body parts supplier', 'Car battery store', 'Car repair and maintenance service', 'Car stereo store', 'Motorcycle parts store', 'Trailer supply store', 'Truck accessories store']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ae1cde3a1b9:0xbde469d6567d8e9d?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noSMCIbkwqonpRnxUHlQZjyDaSgeQ1IpOt7REfyfpkWjevkXnVXBB9ZSLYvvThKSO2m5R4J8_mhCmXGLPvTCNjvhxku-3Hc78THnAdCkLsAVvd4FGUIE0XisVgwZHVcSHnME6A=w426-h240-k-no,"['Auto parts store', 'Auto body parts supplier', 'Car battery store', 'Car repair and maintenance service', 'Car stereo store', 'Motorcycle parts store', 'Trailer supply store', 'Truck accessories store']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ae63ecf45c3:0xda5af07bf9b52ca5?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipO9nrUruXIGOkSDc0bFNWHaHZvlpMMqIhtw6At9=w408-h544-k-no,"['Hardware store', 'Cabinet store', 'Flooring store', 'Lumber store', 'Paint store']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ae63ecf45c3:0xda5af07bf9b52ca5?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipO9nrUruXIGOkSDc0bFNWHaHZvlpMMqIhtw6At9=w408-h544-k-no,"['Hardware Shop', 'Cabinet Shop', 'Flooring Shop', 'Timber merchant', 'Paint shop']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ae63ecf45c3:0xda5af07bf9b52ca5?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipOevBiTV-muZDmGzhhI4lCcZa-5n5Hjp1P3R8JD=w408-h544-k-no,"['Hardware store', 'Cabinet store', 'Flooring store', 'Lumber store', 'Paint store']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ae63ecf45c3:0xda5af07bf9b52ca5?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipOevBiTV-muZDmGzhhI4lCcZa-5n5Hjp1P3R8JD=w408-h544-k-no,"['Hardware Shop', 'Cabinet Shop', 'Flooring Shop', 'Timber merchant', 'Paint shop']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ae65ae44db5:0xc8a1112730f552f3?authuser=-1&hl=en&gl=kr,https://lh3.googleusercontent.com/p/AF1QipM1ujFgl2zWKBbamj5pWWZNi_s-s59iUSUfezw_=w427-h240-k-no,['Brewery']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ae65c7c3cd5:0xc88f30b9c13cb8d3?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipMMYpjrMuid4ieywpNHCq8Eaj3fOSmO0W4dxNLw=w408-h408-k-no,"['Propane supplier', 'Service establishment']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ae6a7b4f1dd:0x73e6be735d197914?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqFWY5SfE01Zj4vLW1-sGyxg9dDnRLUCFNnG_Ra-knVL2iq2EDjxZnN-xLvuch-W7FG7S-dByg64u1Eh7uHODZkSiGPknOJJsLqjJryga73cCSIv8-Cn-r8bDZv7efjlmngiP4=w408-h544-k-no,['Animal shelter']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ae6a7b4f1dd:0x73e6be735d197914?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipM-SUxxmdS-AkKD_eLr5lW2hK1kidaI6RTTS6uu=w408-h393-k-no,['Animal shelter']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ae74a7e4129:0x850e7ad64fb9dff6?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipMsb6QqYnM7Ciw2nBc1Yh_BTerFXdDnTQ0Stlx0=w419-h240-k-no,"['Day spa', 'Facial spa', 'Meditation center', 'Reiki therapist', 'Sauna', 'Spa', 'Yoga studio']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ae7ca255335:0x1fa8bd0d34b1e09f?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqyMKqA4zb4i_hYhl_ZFmPoZSynUBGP1DLm5CFVxOlyc0Iwfalnlmq-xy918mn5wNreCkSbCfd9vSXtdJ6coaacdSKQzNBP0tknoNLOfz7f67ADYQSUtEHN2L3_KzRLgeoMddsR=w408-h725-k-no,"['Tobacco shop', 'Adult DVD store', 'Adult entertainment store', 'Lingerie store', 'Vaporizer store', 'Variety store']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ae7ca255335:0x1fa8bd0d34b1e09f?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqHVQUeFWNlJUruiQ1rdijA8m9NTnC7h7Pwq5prbqauwWPfGu9JOHCdvJomYLXWHT0Qt3kisdNZgobNiNuu8RlSRxO-jW4WW7lZbs8W9nKe5OBPasGoZ_J4oD2TOUQv29wIm7ku=w408-h906-k-no,"['Tobacco shop', 'Adult DVD store', 'Adult entertainment store', 'Lingerie store', 'Vaporizer store', 'Variety store']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ae7ca255335:0x1fa8bd0d34b1e09f?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npu379P2VXHAs22B0z5ThmyryXA03PW-V45Kt3hpVm7Eg0hagMdel_OeyPnqedZb_DTjRRBkSzbyEMGRCnLlzDrD72WjUz8B1GlCnQV9iZbzd8o8Oh6CjWz9xE8SytW7YBFPrxF=w408-h725-k-no,"['Tobacco shop', 'Adult DVD store', 'Adult entertainment store', 'Lingerie store', 'Vaporizer store', 'Variety store']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ae851aa589f:0xa33c1aae619d696d?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npCXhXH9R2uzwJ0WpSAa6hRBfwpuaWVvCfI3uXj0vqNo1-8RNyW5LjYOhhc3jAeBM38XjJcFx2r5JgZ1SSS6IB_q7lLwlC8FIUDRrtkdUjYO6zYDnM19zrOUoNzryq35jJ0Jkrs=w426-h240-k-no,['Agricultural service']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1aea061c7ac5:0x39d5efbea18ae64c?authuser=-1&hl=en&gl=us,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RcSiIt9WXhqDnYu7-vt5kQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=285.7254&pitch=0&thumbfov=100,['Auto parts store']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1aea65d18a25:0xc1177b7dcf8352f6?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrq8gGvY4NDqrbbpRnqeJVs1-u1Apwh0QVVh6XzmquX4asPs3zUx0maeGNdqY4xvi3QDQQPppKArKoh5WHy069vPVg5xhZIwc4irLmjzv7wk6wVOKYjb2-Kh3D_FLEzwEdg5t-_Vg=w408-h306-k-no,"['Chinese restaurant', 'Buffet restaurant']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1aea65d18a25:0xc1177b7dcf8352f6?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqc4P1uDa4GZ8n8XLuWJ4E98iLRvBdL9Ex8M9Eo6lDZvXEXYenq_efPJDgbnsCdtMi5a8_9x_-46oa1n-Np84f2fJqBV8vnOlzhpuhJZT5Lm_sjN1V2PrcD4WrRy-_AOZGjhdk=w408-h725-k-no,"['Chinese restaurant', 'Buffet restaurant']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1aea65d18a25:0xcea0a7a21031a3a?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np_wPlr9AuZiLQJNsS-MmNNHhGyhDg1lv1m-ACeaQWF3F7ogA-IlYR-kbHXdlMdL8Z8T7sk1tslcn1XgAlaoBS_OH8vEN4LKbuinozktV2ZjitDYAJJGG2B6XH1j6ifW09RSZTn097FvqoB=w408-h544-k-no,['Grocery store']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1aea65d18a25:0xcea0a7a21031a3a?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np_wPlr9AuZiLQJNsS-MmNNHhGyhDg1lv1m-ACeaQWF3F7ogA-IlYR-kbHXdlMdL8Z8T7sk1tslcn1XgAlaoBS_OH8vEN4LKbuinozktV2ZjitDYAJJGG2B6XH1j6ifW09RSZTn097FvqoB=w408-h544-k-no,['Supermarket']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1aea65d18a25:0xcea0a7a21031a3a?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqw0tvovZS7ChtNLgKO5MO7Wv86Qq47dN-C-ebKABnJnepFUvcfffHyigK3n_hNGoG0JuNf-Cg2eB9XhDoosRBMIZ_lFGVzeuMXSLdCkhNa3jyD1ndSb4uOSeGm_f_hsqI6LgL3=w408-h544-k-no,['Grocery store']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1aea65d18a25:0xcea0a7a21031a3a?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqw0tvovZS7ChtNLgKO5MO7Wv86Qq47dN-C-ebKABnJnepFUvcfffHyigK3n_hNGoG0JuNf-Cg2eB9XhDoosRBMIZ_lFGVzeuMXSLdCkhNa3jyD1ndSb4uOSeGm_f_hsqI6LgL3=w408-h544-k-no,['Supermarket']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1aea68c1731d:0x4497a112aafbd4a8?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noJ8JM17Nbf8y4WxVQtFt5eYTp7HbK2ftXoCjygeDUYyaPnl5Ux9v18Prb_ad8kWUlzjuSgQ5TnTTG_pE6bu-yA3CdWVtEu897g1RILXxbifNIO6VulLZa72W5d2n-6oRpY6Hpv=w408-h544-k-no,['Dollar store']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1aea69804945:0xf3468874c7d351ce?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipNXvxQ1w0DFSu-ItORCz-d_iAdEWcqIudgexOVA=w426-h240-k-no,['Laundromat']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1aea8e462dcf:0x133d22df34c6fcd6?authuser=-1&hl=en&gl=us,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eGBvIw_2PWGRpvmzImG6wA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.44406&pitch=0&thumbfov=100,['Construction company']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1aeaed038e1f:0x9bd8d39b5b33b86a?authuser=-1&hl=en&gl=us,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z3rcKTocJAQGZ4rGA7e2xA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.25043&pitch=0&thumbfov=100,['Barber shop']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1aeaef748071:0xd4c43c91fa4bdc04?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noEnr36YQ8lduwpqIJNngojUZt9NwuG5bd0kVbVen1uJhhFLKJsJP1qh_mxD_OZNLhSQIZapvBDTLV2NPO-AALLZ8wH5_grtN0tNw3xqxkzzVCWxOisUzAPLrgsNvouS1Zx348r=w408-h306-k-no,['Gas station']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1aeaefaf3ab7:0x848a3dae249a80b6?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipMkipX53P895kPMqJ5gVqgQ4fiZpn4WKqXJUuGw=w408-h306-k-no,"['Federal credit union', 'ATM', 'Credit union']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1aeb0f15267d:0x6a1b1bf269321185?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipOcPwNZmh3sYb1aRhg0hVh0-9BAh34Pcm3HViSV=w408-h306-k-no,"['Motorcycle dealer', 'ATV dealer']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1aeb12755ed9:0x1eb99cf8fd4fb584?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nonM08myeD3vu6Rj3EpW6QLtwgVqRtUqvoCtUyu3eqYkFvpeMrtjnyQ5fioS5HZg_Mw8bkh2B07GuZjn7Z-9GUz8n9xtaWVJPlp9Q7JZJW0p2MzgyYybNzRFuRPSbmUFZ8t-8B_=w408-h306-k-no,['Hot dog restaurant']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1aeb12755ed9:0x1eb99cf8fd4fb584?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noWFzxUDQO6WxFLc1stc0zKvU2E8QbwW0m9EEZ_Zby1-t4pZEBo3XPH9MFmfxrW_9EUzOu06mtFITVCNt8flgjexhl-nz_u4_L_pNEdoVJ51Hhfedq4qZ4dmnLkUlNbYP0gzdrI=w408-h306-k-no,['Hot dog restaurant']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1aeb12987af1:0x9b1e546ba1d8e87e?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrR01RgcwA4f9HJa1mBsdZG5bU3FgBy_qiTwoGYNw42PBPMbWxx-KpkFQAjd3TViob9UxGET9h1XilTh5QYSB9tTKrGjQF5MMQz3o7UeJwycqpGLkJq3Z2CtVOBNkXIu5Mb9cMN=w408-h489-k-no,"['Beer store', 'Convenience store']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1aeb12987af1:0x9b1e546ba1d8e87e?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqTh-xeihaZP_wup4uL3XVfVfH1Q3AdIhGZXj12dXaWMUoHq8AcnJFxC7xYINhIXjIMue-jWR2tozC4BJESdWu4GbQvqmW3Pbrj8cWtn5no7jOV_lWTSEwuQx9EZ61knreZYkLU=w408-h544-k-no,"['Beer store', 'Convenience store']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1aec9d6bfe29:0xb0ebd7f2a5508c9f?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npm_h-rqeehznFdT-8Pok0fphC0KPR__YlxG4caAwMqnhwEXiWobRQaJA9R8_-E3dIWFWZ17-JSq0lFvdeUqBijoAhl3_XskBg5H3sfKds3M0lFRgNjQyKSTb9dRY1M2cRlV3iS=w408-h544-k-no,['Catholic church']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1aec9d6bfe29:0xb0ebd7f2a5508c9f?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrbM4P3ec27fhheUOXfukN7emV2q05h_P_A8zJCtpdkRG3xxrBrgt6NOpGzVhahSItBsTScyGZ3cpdrXXikWoBJMlK1GGL84Nk-9nEMKv0Fw9Cs13NYOkVD2tt8m2_qKQxGwvCN=w408-h544-k-no,['Catholic church']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1aecce53c297:0x889dff7b4b6e5718?authuser=-1&hl=en&gl=us,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0WOKS5aBiS44p0SOXe17HQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=106.20182&pitch=0&thumbfov=100,['Pet supply store']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1aefd43ed69f:0xad3b3bd5c65223a8?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrKNT9ZpRo0vdX3rvX6P8fcKVZPJgSVIzChPhBBtAmz0KpGUbF9urdEviX_fJelt2AilkIkiKbTIUYLM3GYSZsTUPkikCYMHU48dCbNjEJ9bDWf23B-NkRtbpYSKqrb4VZUs_WAsQ=w408-h306-k-no,['Feed manufacturer']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1aeff2903327:0x394298055e56e970?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npI1nOfrail1Rb7Jr4oGRrm-3BYsHjQ5NWespaVsidtqYoFIFa5pFtXa81e1nEkhWpu5py5QQHqC364qIF1WbAjZ91lLUlxOtSaHF0e46nBDOKeYrn0u3FR8xQJ2GgYYv2XpGI7Bg=w426-h240-k-no,['Swimming pool']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1aeff2903327:0x394298055e56e970?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqMNNuuI5pmynB5w0c3oaWhL_GnC743ny7e5f_lkNiW5rT-2Pv-kqx4EOFXYzhX0aA4Se0IPUO1fWPZUbng9SVa_cerwdtC-F-_H2YYewQIthNLw3QHcURWSFADNG4xI5OML3E6zQ=w408-h306-k-no,['Swimming pool']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1aeff2903327:0x394298055e56e970?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npMOZs7xDcUQd79C7n0ysFcBCTwWeeKWsmmMOVUu5cnLOIyiZblj8TrrDqMOx85QL_h4s6m4IkCPU_4-kTTz5RrdTsjoMRleV2P5d_LS3W421Rzxa59QOzncz3Ouz6KKDGhIaOIhg=w408-h306-k-no,['Swimming pool']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1aeff2903327:0x394298055e56e970?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no332-jIf-7X0E6AsSScWFohlTKgOTQ5RcxwcDddgHH5jOY1yaiZi9TP56ExetYtJyrHSIvGtMIr4Fqi9iyYuJCtIxC0wvxfDm8jbxYkOa1scJ1Wc45T7eJfChyX8iZrSoyoQnL4w=w426-h240-k-no,['Swimming pool']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1af2b1de2af7:0x7a5c9efc783562fc?authuser=-1&hl=en&gl=us,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kNCYhKyWaNEvXFyH_If5lw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.79372&pitch=0&thumbfov=100,['Taxi service']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1af325fa96f3:0x38721d4ed6ddb5d1?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipOXh-ZAEGzE3qalTnfgvTUIb9QW3bsOGMT96DME=w408-h306-k-no,"['Non-profit organization', 'Social club']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1af330bbfb79:0xe10beae2c30161cf?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npQ-zaKM-S7n8mBSihjfONy0j4nGj5rOXKxvydFkZxINT5T7kKw-MTIcJWJkiaLAdLVP1XzoIcJuBT8F4mNtOO9aq94V1DI_VtWrdFJZYlEpZVJZp4apOTfmFRdAGrJtRPZlfDU=w408-h307-k-no,['Thai restaurant']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1af330bbfb79:0xe10beae2c30161cf?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npWFunBB7Ps3NaHSzxFwB8eHX3HsyK-j6Bx0HCTfxm-cVJPRpR8TkZZJXMCeUE6fG9jw4aeWBV2A5g6PCoBhzPIrJZsOU6ijfQZT91UeFQc4-T4Zdg9n77xN5y9mwXBeNxD6QRr=w408-h307-k-no,['Thai restaurant']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1af335ac04cb:0x2f50b8b08a728641?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npzZZOFoxO2-HdzVbijaYCbouwspqGjyJRzTyOe9fSKidfhxZWJqbYgCFintLWm-0iZLX_xDQFIaVVMNpdi8XlonMC_Z-oDIZK1aweaLbk205B7IAm5cC6WytMuFLHAdFaRgNhl=w408-h306-k-no,['Restaurant']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1af335ac04cb:0x2f50b8b08a728641?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr62iWHeMreERsAmtz7NCdXUoK3eQ022SIUvKGffvZb5KRTM7Yr0BA-oUELuy7b2JOe14D6rxJ05gKa8WZ10OVz7hPAHK3Xh_VvYUPfLPuSy0vxES1YOW2RUauE81wRMYf4FJfuUQ=w426-h240-k-no,['Restaurant']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1af335ac04cb:0x2f50b8b08a728641?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq8fi9hN2yVutsz85SUmPK-z53TgP_va8-TrGw1T0mZ_aR0W1iMf8cmCvSIUQVFlqoCeM7Z-2hDAnSAT9NNCRjwaz7W-txc_YWkA-h0gA8XCB6JWcP3XQY26DEDPEYF8WxBNNM5=w408-h306-k-no,['Restaurant']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1af4b02c23f3:0x1ad11da889a8370d?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nojDnE5xP8-mYXOGZcogqpjo0GBmqZGWbXm_EV7Xo7MtozGtOQTNsFNl9Xl8sqrAws3xu-SzK2FzM7ykOaxxdYrZv9_ciT-_5-SGPGCwbLnZI-tXwtrxe8G0vKjgKyG5EzJmoVa=w408-h544-k-no,['Beauty salon']
